Year,Grid,Week,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex
1995,Green Control,222,Oct 9-10,,H4,PL,C1963,P,1,1,1
1995,Green Control,222,Oct 9-10,,I8,PL,C2055,P,1,1,2
1995,Green Control,222,Oct 9-10,,K3,PL,C1831,P,1,1,2
1995,Green Control,222,Oct 9-10,,K5,PL,C2089,N,1,2,2
1995,Green Control,222,Oct 9-10,,K5,PL,C2090,N,1,2,1
1995,Green Control,222,Oct 9-10,,K6,PL,C2061,P,1,1,1
1995,Green Control,222,Oct 9-10,,K6,PL,C2091,N,1,2,1
1995,Green Control,222,Oct 9-10,,K11,PL,C2078,P,1,1,2
1995,Green Control,222,Oct 9-10,,,PL,C1818,,,3,
1995,Green Control,226,Nov 9-10,B1,A1,PL,C1850,P,1,1,1
1995,Green Control,226,Nov 9-10,B5,,PL,C1923,P,1,1,2
1995,Green Control,226,Nov 9-10,B6,,PL,C2092,N,1,2,2
1995,Green Control,226,Nov 9-10,B7,,PL,C1880,P,1,1,2
1995,Green Control,226,Nov 9-10,B11,A11,PL,C2093,N,1,2,1
1995,Green Control,226,Nov 9-10,D9,,PL,C2031,D,,3,2
1995,Green Control,226,Nov 9-10,D9,D9,PL,C2094,N,1,2,2
1995,Green Control,226,Nov 9-10,D5,D4,PL,C1940,P,1,1,2
1995,Green Control,226,Nov 9-10,F2,F2,PL,C2096,N,1,2,1
1995,Green Control,226,Nov 9-10,F11,F11,PL,C1972,P,1,1,1
1995,Green Control,226,Nov 9-10,H8,H8,PL,C2014,P,1,1,1
1995,Green Control,226,Nov 9-10,J1,,PL,C2098,N,1,2,1
1995,Green Control,226,Nov 9-10,J7,J7,PL,C1917,P,1,1,1
1995,Green Control,226,Nov 9-10,A4,,PL,C2063,P,1,1,1
1995,Green Control,226,Nov 9-10,A9,,PL,C2175,N,1,2,1
1995,Green Control,226,Nov 9-10,A9,,PL,C2174,N,1,2,1
1995,Green Control,226,Nov 9-10,A11,,PL,C2173,N,1,2,2
1995,Green Control,226,Nov 9-10,C11,E11,PL,C1968,P,1,1,2
1995,Green Control,226,Nov 9-10,C6,,PL,C1930,P,1,1,1
1995,Green Control,226,Nov 9-10,C1,,PL,C1892,P,1,1,2
1995,Green Control,226,Nov 9-10,E1,F1,PL,C2172,N,1,2,2
1995,Green Control,226,Nov 9-10,E2,,PL,C1976,P,1,1,1
1995,Green Control,226,Nov 9-10,E11,,PL,C2171,P,1,1,1
1995,Green Control,226,Nov 9-10,G7,D6,PL,C1843,P,1,1,1
1995,Green Control,226,Nov 9-10,G6,F5,PL,C1943,P,1,1,2
1995,Green Control,226,Nov 9-10,I2,,PL,C1805,P,1,1,2
1995,Green Control,226,Nov 9-10,I5,,PL,C1980,P,1,1,2
1995,Green Control,226,Nov 9-10,I11,I11,PL,C2170,N,1,2,1
1995,Green Control,226,Nov 9-10,K7,K6,PL,C1994,P,1,1,2
1995,Green Control,226,Nov 9-10,K4,K4,PL,C1831,P,1,1,2
1995,Green Control,226,Nov 9-10,,B11,PL,C2151,N,1,2,2
1995,Green Control,226,Nov 9-10,,H11,PL,C2152,N,1,2,2
1995,Green Control,226,Nov 9-10,,A9,PL,C2176,N,1,2,2
1995,Green Control,226,Nov 9-10,,I4,PL,C1988,P,1,1,1
1995,Green Control,226,Nov 9-10,,I10,PL,C2021,P,1,1,1
1995,Green Control,226,Nov 9-10,,K5,PL,C2061,P,1,1,1
1995,Henry Control,196,Apr.11-12,A8,A8,PL,C1401,N,1,2,1
1995,Henry Control,196,Apr.11-12,H3,H4,PL,C1403,N,1,2,2
1995,Henry Control,196,Apr.11-12,J3,,PL,C2848,P,1,1,2
1995,Henry Control,196,Apr.11-12,B7,,PL,,N,,2,
1995,Henry Control,196,Apr.11-12,D9,D10,PL,C1451,N,1,2,2
1995,Henry Control,196,Apr.11-12,F2,H4,PL,C1452,N,1,2,1
1995,Henry Control,196,Apr.11-12,I10,F10,PL,C1453,N,1,2,2
1995,Henry Control,196,Apr.11-12,,B6,PL,C1404,N,1,2,2
1995,Henry Control,196,Apr.11-12,,B9,PL,C1405,N,1,2,1
1995,Henry Control,196,Apr.11-12,,D5,PL,C1406,N,1,2,2
1995,Henry Control,196,Apr.11-12,,D4,PL,C1407,N,1,2,2
1995,Henry Control,196,Apr.11-12,,F1,PL,C1408,N,1,2,2
1995,Henry Control,196,Apr.11-12,,J1,PL,C2847,P,1,1,1
1995,Henry Control,196,Apr.11-12,,J6,PL,C1409,N,1,2,2
1995,Henry Control,196,Apr.11-12,,J9,PL,C2821,P,1,1,2
1995,Henry Control,196,Apr.11-12,,J9,PL,C1410,N,1,2,2
1995,Henry Control,196,Apr.11-12,,A2,PL,C1454,N,1,2,2
1995,Henry Control,196,Apr.11-12,,A3,PL,C1455,N,1,2,2
1995,Henry Control,196,Apr.11-12,,C4,PL,C2839,P,1,1,1
1995,Henry Control,196,Apr.11-12,,E3,PL,C2805,P,1,1,2
1995,Henry Control,196,Apr.11-12,,E7,PL,C2840,P,1,1,2
1995,Henry Control,196,Apr.11-12,,E9,PL,C2811,P,1,1,2
1995,Henry Control,196,Apr.11-12,,G3,PL,C2851,P,1,1,1
1995,Henry Control,196,Apr.11-12,,K11,PL,C1458,N,1,2,1
1995,Henry Control,200,May 9-10,D9,,PL,C1451,P,1,1,2
1995,Henry Control,200,May 9-10,F5,,PL,C1406,P,1,1,2
1995,Henry Control,200,May 9-10,F5,F5,PL,C1460,N,1,2,2
1995,Henry Control,200,May 9-10,F10,,PL,C2841,P,1,1,2
1995,Henry Control,200,May 9-10,H4,H4,PL,C1403,P,1,1,2
1995,Henry Control,200,May 9-10,K8,K9,PL,C1461,N,1,2,2
1995,Henry Control,200,May 9-10,K1,,PL,C1462,N,1,2,2
1995,Henry Control,200,May 9-10,G1,,PL,C1411,N,1,2,1
1995,Henry Control,200,May 9-10,I2,I2,PL,C1412,N,1,2,2
1995,Henry Control,200,May 9-10,I10,,PL,C1453,P,1,1,2
1995,Henry Control,200,May 9-10,K5,,PL,C1413,N,1,2,2
1995,Henry Control,200,May 9-10,,A10,PL,C1405,P,1,1,1
1995,Henry Control,200,May 9-10,,C8,PL,C2834,P,1,1,1
1995,Henry Control,200,May 9-10,,E7,PL,C2840,P,1,1,2
1995,Henry Control,200,May 9-10,,G8,PL,C1466,N,1,2,2
1995,Henry Control,200,May 9-10,,G7,PL,C1467,N,1,2,2
1995,Henry Control,200,May 9-10,,G1,PL,C480,P,1,1,2
1995,Henry Control,200,May 9-10,,I1,PL,C2847,P,1,1,1
1995,Henry Control,200,May 9-10,,I1,PL,C1468,N,1,2,2
1995,Henry Control,200,May 9-10,,I8,PL,,P,1,1,
1995,Henry Control,200,May 9-10,,I11,PL,C1469,N,1,2,1
1995,Henry Control,200,May 9-10,,B1,PL,C2850,P,1,1,2
1995,Henry Control,200,May 9-10,,B7,PL,C1401,P,1,1,1
1995,Henry Control,200,May 9-10,,B11,PL,C1415,N,1,2,2
1995,Henry Control,200,May 9-10,,D5,PL,C1407,P,1,1,2
1995,Henry Control,200,May 9-10,,F3,PL,C1418,N,1,2,2
1995,Henry Control,200,May 9-10,,F5,PL,C1419,N,1,2,1
1995,Henry Control,200,May 9-10,,F6,PL,C1420,N,1,2,1
1995,Henry Control,200,May 9-10,,F6,PL,C1421,N,1,2,1
1995,Henry Control,200,May 9-10,,F10,PL,C1422,N,1,2,2
1995,Henry Control,200,May 9-10,,J9,PL,C1423,N,1,2,2
1995,Henry Control,200,May 9-10,,K8,PL,C1424,N,1,2,1
1995,Henry Control,204,JUN 6-7,B3,,PL,C455,P,1,1,2
1995,Henry Control,204,JUN 6-7,B7,C6,PL,C2834,P,1,1,1
1995,Henry Control,204,JUN 6-7,B7,,PL,C1472,N,1,2,2
1995,Henry Control,204,JUN 6-7,D10,,PL,C1451,P,1,1,2
1995,Henry Control,204,JUN 6-7,D10,,PL,C1475,N,1,2,1
1995,Henry Control,204,JUN 6-7,D8,,PL,C1476,N,1,2,1
1995,Henry Control,204,JUN 6-7,D5,D4,PL,C1407,P,1,1,2
1995,Henry Control,204,JUN 6-7,F6,,PL,C1420,P,1,1,1
1995,Henry Control,204,JUN 6-7,F6,,PL,C1477,N,1,2,1
1995,Henry Control,204,JUN 6-7,F7,,PL,C2858,P,1,1,2
1995,Henry Control,204,JUN 6-7,F8,,PL,C2843,P,1,1,1
1995,Henry Control,204,JUN 6-7,F9,,PL,C1466,P,1,1,2
1995,Henry Control,204,JUN 6-7,F11,,PL,C2841,P,1,1,2
1995,Henry Control,204,JUN 6-7,H11,,PL,C1478,N,1,2,2
1995,Henry Control,204,JUN 6-7,H9,,PL,C1479,N,1,2,1
1995,Henry Control,204,JUN 6-7,H7,,PL,C1480,N,1,2,2
1995,Henry Control,204,JUN 6-7,H7,J8,PL,C2824,P,1,1,1
1995,Henry Control,204,JUN 6-7,H5,,PL,C1482,N,1,2,2
1995,Henry Control,204,JUN 6-7,J1,,PL,C2859,P,1,1,1
1995,Henry Control,204,JUN 6-7,J2,K2,PL,C1483,N,1,2,1
1995,Henry Control,204,JUN 6-7,J6,,PL,C1486,N,1,2,1
1995,Henry Control,204,JUN 6-7,J9,K11,PL,C2821,P,1,1,2
1995,Henry Control,204,JUN 6-7,J10,,PL,C1487,N,1,2,2
1995,Henry Control,204,JUN 6-7,A3,,PL,C1425,N,1,2,2
1995,Henry Control,204,JUN 6-7,A7,,PL,C1401,P,1,1,1
1995,Henry Control,204,JUN 6-7,A10,,PL,C1427,N,1,2,2
1995,Henry Control,204,JUN 6-7,C11,,PL,C1415,P,1,1,2
1995,Henry Control,204,JUN 6-7,C9,,PL,C1429,N,1,2,1
1995,Henry Control,204,JUN 6-7,C5,,PL,C1430,N,1,2,1
1995,Henry Control,204,JUN 6-7,C5,,PL,C1431,N,1,2,2
1995,Henry Control,204,JUN 6-7,C3,,PL,C1433,N,1,2,1
1995,Henry Control,204,JUN 6-7,C1,B2,PL,C1434,N,1,2,1
1995,Henry Control,204,JUN 6-7,E1,,PL,C1435,N,1,2,2
1995,Henry Control,204,JUN 6-7,E7,,PL,C1437,N,1,2,2
1995,Henry Control,204,JUN 6-7,G7,G7,PL,C1439,N,1,2,1
1995,Henry Control,204,JUN 6-7,G7,,PL,C1421,P,1,1,1
1995,Henry Control,204,JUN 6-7,G4,H4,PL,C1403,P,1,1,2
1995,Henry Control,204,JUN 6-7,G2,,PL,C1440,N,1,2,1
1995,Henry Control,204,JUN 6-7,I4,,PL,C1444,N,1,2,2
1995,Henry Control,204,JUN 6-7,I6,,PL,C2849,P,1,1,1
1995,Henry Control,204,JUN 6-7,I7,,PL,C1445,N,1,2,1
1995,Henry Control,204,JUN 6-7,I11,,PL,C1446,N,1,2,1
1995,Henry Control,204,JUN 6-7,K11,,PL,C476,P,1,1,1
1995,Henry Control,204,JUN 6-7,K11,,PL,C1447,N,1,2,2
1995,Henry Control,204,JUN 6-7,K7,,PL,C1424,P,1,1,1
1995,Henry Control,204,JUN 6-7,K5,,PL,C1449,N,1,2,1
1995,Henry Control,204,JUN 6-7,K2,,PL,C1450,N,1,2,2
1995,Henry Control,204,JUN 6-7,K1,,PL,C1501,N,1,2,1
1995,Henry Control,204,JUN 6-7,K1,,PL,C1502,N,1,2,2
1995,Henry Control,204,JUN 6-7,,A3,PL,,P,1, ,
1995,Henry Control,204,JUN 6-7,,A4,PL,,P,1, ,
1995,Henry Control,204,JUN 6-7,,C3,PL,C2850,P,1,1,2
1995,Henry Control,204,JUN 6-7,,C4,PL,C1503,N,1,2,2
1995,Henry Control,204,JUN 6-7,,C5,PL,C1504,N,1,2,1
1995,Henry Control,204,JUN 6-7,,D7,PL,C2857,P,1,1,1
1995,Henry Control,204,JUN 6-7,,E1,PL,C1408,P,1,1,2
1995,Henry Control,204,JUN 6-7,,E4,PL,C1505,,,,1
1995,Henry Control,204,JUN 6-7,,G3,PL,C1507,N,1,2,1
1995,Henry Control,204,JUN 6-7,,G2,PL,C1509,N,1,2,2
1995,Henry Control,204,JUN 6-7,,G1,PL,C1510,N,1,2,2
1995,Henry Control,204,JUN 6-7,,I3,PL,C1511,N,1,2,1
1995,Henry Control,204,JUN 6-7,,I9,PL,C1512,N,1,2,2
1995,Henry Control,204,JUN 6-7,,A2,PL,C1454,P,1,1,2
1995,Henry Control,204,JUN 6-7,,B7,PL,C1488,N,1,2,2
1995,Henry Control,204,JUN 6-7,,D6,PL,C1490,N,1,2,1
1995,Henry Control,204,JUN 6-7,,D5,PL,C2839,P,1,1,1
1995,Henry Control,204,JUN 6-7,,F6,PL,C1467,P,1,1,2
1995,Henry Control,204,JUN 6-7,,H7,PL,C1493,N,1,2,1
1995,Henry Control,204,JUN 6-7,,H1,PL,C1468,P,1,1,2
1995,Henry Control,204,JUN 6-7,,J5,PL,C1496,N,1,2,2
1995,Henry Control,204,JUN 6-7,,J6,PL,C1497,N,1,2,1
1995,Henry Control,204,JUN 6-7,,J8,PL,C1409,P,1,1,2
1995,Henry Control,204,JUN 6-7,,J11,PL,C1469,P,1,1,1
1995,Henry Control,212,AUG 1-2,B9,,PL,C1514,N,1,2,2
1995,Henry Control,212,AUG 1-2,B11,,PL,C1515,N,1,2,1
1995,Henry Control,212,AUG 1-2,D10,,PL,C1516,N,1,2,1
1995,Henry Control,212,AUG 1-2,D8,D7,PL,C1437,P,1,1,2
1995,Henry Control,212,AUG 1-2,D8,E7,PL,C2857,P,1,1,1
1995,Henry Control,212,AUG 1-2,D7,,PL,C1517,N,1,2,2
1995,Henry Control,212,AUG 1-2,D2,D5,PL,C2839,P,1,1,1
1995,Henry Control,212,AUG 1-2,D1,,PL,C1408,P,1,1,2
1995,Henry Control,212,AUG 1-2,D1,D1,PL,C1411,P,1,1,1
1995,Henry Control,212,AUG 1-2,F2,,PL,C1518,N,1,2,1
1995,Henry Control,212,AUG 1-2,F2,,PL,C1519,N,1,2,2
1995,Henry Control,212,AUG 1-2,F6,F6,PL,C1421,P,1,1,1
1995,Henry Control,212,AUG 1-2,H11,,PL,C1478,P,1,1,2
1995,Henry Control,212,AUG 1-2,H10,,PL,C1520,N,1,2,1
1995,Henry Control,212,AUG 1-2,H8,,PL,C1492,P,1,1,1
1995,Henry Control,212,AUG 1-2,H7,H6,PL,C1480,P,1,1,2
1995,Henry Control,212,AUG 1-2,H5,H7,PL,C2824,P,1,1,1
1995,Henry Control,212,AUG 1-2,H1,I1,PL,C1468,P,1,1,2
1995,Henry Control,212,AUG 1-2,J2,,PL,C1521,RT,1,1,1
1995,Henry Control,212,AUG 1-2,J3,K4,PL,C1522,N,1,2,1
1995,Henry Control,212,AUG 1-2,J5,J5,PL,C1449,P,1,1,1
1995,Henry Control,212,AUG 1-2,J9,K10,PL,C1523,N,1,2,1
1995,Henry Control,212,AUG 1-2,J11,I11,PL,C1524,N,1,2,2
1995,Henry Control,212,AUG 1-2,J11,,PL,C1525,N,1,2,2
1995,Henry Control,212,AUG 1-2,K11,,PL,C1526,N,1,2,2
1995,Henry Control,212,AUG 1-2,K11,J11,PL,C1527,N,1,2,1
1995,Henry Control,212,AUG 1-2,K4,K4,PL,C1528,N,1,2,2
1995,Henry Control,212,AUG 1-2,K2,,PL,C1529,N,1,2,1
1995,Henry Control,212,AUG 1-2,A1,,PL,C1454,P,1,1,2
1995,Henry Control,212,AUG 1-2,A3,B3,PL,C2838,P,1,1,1
1995,Henry Control,212,AUG 1-2,A7,,PL,C2834,P,1,1,1
1995,Henry Control,212,AUG 1-2,C9,,PL,C1500,N,1,2,2
1995,Henry Control,212,AUG 1-2,C9,,PL,C1451,P,1,1,2
1995,Henry Control,212,AUG 1-2,C5,C5,PL,C1431,P,1,1,2
1995,Henry Control,212,AUG 1-2,E2,,PL,C1404,P,1,1,2
1995,Henry Control,212,AUG 1-2,E9,C9,PL,C1429,P,1,1,1
1995,Henry Control,212,AUG 1-2,E10,,PL,,N,,2,
1995,Henry Control,212,AUG 1-2,G9,,PL,C1466,P,1,1,2
1995,Henry Control,212,AUG 1-2,G9,,PL,C2843,P,1,1,1
1995,Henry Control,212,AUG 1-2,G8,,PL,C1439,P,1,1,1
1995,Henry Control,212,AUG 1-2,G6,,PL,C1482,P,1,1,2
1995,Henry Control,212,AUG 1-2,G4,,PL,C1420,P,1,1,1
1995,Henry Control,212,AUG 1-2,G4,G4,PL,C1551,N,1,2,2
1995,Henry Control,212,AUG 1-2,G2,H1,PL,C1552,N,1,2,2
1995,Henry Control,212,AUG 1-2,I2,,PL,C1440,P,1,1,1
1995,Henry Control,212,AUG 1-2,I3,J4,PL,C1554,N,1,2,1
1995,Henry Control,212,AUG 1-2,I7,I8,PL,C1445,P,1,2,1
1995,Henry Control,212,AUG 1-2,I8,I7,PL,C1555,N,1,2,2
1995,Henry Control,212,AUG 1-2,I9,J10,PL,C476,P,1,1,1
1995,Henry Control,212,AUG 1-2,I11,I11,PL,C1556,N,1,3,2
1995,Henry Control,212,AUG 1-2,,A1,PL,C1530,N,1,2,1
1995,Henry Control,212,AUG 1-2,,A7,PL,C1430,P,1,1,1
1995,Henry Control,212,AUG 1-2,,A8,PL,C1472,P,1,1,2
1995,Henry Control,212,AUG 1-2,,A10,PL,C1532,N,1,2,1
1995,Henry Control,212,AUG 1-2,,C1,PL,C1533,N,1,2,2
1995,Henry Control,212,AUG 1-2,,E2,PL,C1534,N,1,2,2
1995,Henry Control,212,AUG 1-2,,E11,PL,C1535,N,1,2,1
1995,Henry Control,212,AUG 1-2,,G9,PL,C1536,N,1,2,2
1995,Henry Control,212,AUG 1-2,,G8,PL,C1466,P,1,1,2
1995,Henry Control,212,AUG 1-2,,I6,PL,C1444,P,1,1,2
1995,Henry Control,212,AUG 1-2,,I9,PL,C1512,P,1,1,2
1995,Henry Control,212,AUG 1-2,,K11,PL,C1537,N,1,2,1
1995,Henry Control,212,AUG 1-2,,K10,PL,C2821,P,1,1,2
1995,Henry Control,212,AUG 1-2,,K9,PL,C1538,N,1,2,1
1995,Henry Control,212,AUG 1-2,,K8,PL,C1424,P,1,1,1
1995,Henry Control,212,AUG 1-2,,K6,PL,,N,,,
1995,Henry Control,212,AUG 1-2,,K6,PL,C1539,N,1,2,1
1995,Henry Control,212,AUG 1-2,,K5,PL,C1496,P,1,1,2
1995,Henry Control,212,AUG 1-2,,K2,PL,C1450,P,1,1,2
1995,Henry Control,212,AUG 1-2,,J9,PL,C1423,P,1,1,2
1995,Henry Control,212,AUG 1-2,,B4,PL,C1557,N,1,2,1
1995,Henry Control,212,AUG 1-2,,B5,PL,C1504,P,1,1,1
1995,Henry Control,212,AUG 1-2,,B9,PL,C1427,P,1,1,2
1995,Henry Control,212,AUG 1-2,,D10,PL,C1558,N,1,2,1
1995,Henry Control,212,AUG 1-2,,D9,PL,C1476,P,1,1,1
1995,Henry Control,212,AUG 1-2,,D6,PL,C1559,N,1,2,2
1995,Henry Control,212,AUG 1-2,,D3,PL,C1407,P,1,1,2
1995,Henry Control,212,AUG 1-2,,F1,PL,C1560,N,1,2,1
1995,Henry Control,212,AUG 1-2,,F8,PL,C1561,P,1,1,1
1995,Henry Control,212,AUG 1-2,,J1,PL,C1562,N,1,2,1
1995,Henry Control,212,AUG 1-2,,J6,PL,C1486,P,1,1,1
1995,Henry Control,216,AUG 29-30,A3,B3,PL,C2838,P,1,1,1
1995,Henry Control,216,AUG 29-30,A7,,PL,C1472,P,1,1,2
1995,Henry Control,216,AUG 29-30,A10,B8,PL,C2835,P,1,1,1
1995,Henry Control,216,AUG 29-30,A10,A10,PL,C1427,P,1,1,2
1995,Henry Control,216,AUG 29-30,C9,,PL,C1429,P,1,1,1
1995,Henry Control,216,AUG 29-30,C7,,PL,C1437,P,1,1,2
1995,Henry Control,216,AUG 29-30,E1,,PL,C1434,P,1,1,1
1995,Henry Control,216,AUG 29-30,E2,G3,PL,C1534,P,1,1,2
1995,Henry Control,216,AUG 29-30,E8,,PL,C1466,P,1,1,2
1995,Henry Control,216,AUG 29-30,E9,,PL,C1541,N,1,2,
1995,Henry Control,216,AUG 29-30,G9,,PL,C1542,N,1,2,1
1995,Henry Control,216,AUG 29-30,G4,,PL,C2824,P,1,1,1
1995,Henry Control,216,AUG 29-30,G2,G2,PL,C1543,N,1,2,2
1995,Henry Control,216,AUG 29-30,I3,H3,PL,C1509,P,1,1,2
1995,Henry Control,216,AUG 29-30,I7,I7,PL,C1486,P,1,1,1
1995,Henry Control,216,AUG 29-30,I9,,PL,C1439,P,1,1,1
1995,Henry Control,216,AUG 29-30,I11,,PL,C1524,P,1,1,2
1995,Henry Control,216,AUG 29-30,G11,,PL,C1545,N,1,2,1
1995,Henry Control,216,AUG 29-30,B3,,PL,C3026,N,1,2,1
1995,Henry Control,216,AUG 29-30,B4,,PL,C3027,N,1,2,1
1995,Henry Control,216,AUG 29-30,D9,,PL,C1476,P,1,1,1
1995,Henry Control,216,AUG 29-30,D9,C9,PL,C1451,P,1,1,2
1995,Henry Control,216,AUG 29-30,D5,,PL,C1504,P,1,1,1
1995,Henry Control,216,AUG 29-30,F6,F6,PL,C2858,P,1,1,2
1995,Henry Control,216,AUG 29-30,F6,G6,PL,C1421,P,1,1,1
1995,Henry Control,216,AUG 29-30,F7,E9,PL,C2843,P,1,1,1
1995,Henry Control,216,AUG 29-30,H11,H10,PL,C1478,P,1,1,2
1995,Henry Control,216,AUG 29-30,H9,I8,PL,C1493,P,1,1,1
1995,Henry Control,216,AUG 29-30,H4,H3,PL,C1440,P,1,1,1
1995,Henry Control,216,AUG 29-30,J1,,PL,C1521,P,1,1,1
1995,Henry Control,216,AUG 29-30,J3,,PL,C1562,P,1,1,1
1995,Henry Control,216,AUG 29-30,J4,I4,PL,C1554,P,1,1,1
1995,Henry Control,216,AUG 29-30,J6,J6,PL,C1445,P,1,1,1
1995,Henry Control,216,AUG 29-30,J9,I9,PL,C2821,P,1,1,2
1995,Henry Control,216,AUG 29-30,J11,I11,PL,C1469,P,1,1,1
1995,Henry Control,216,AUG 29-30,K11,K11,PL,C1537,P,1,1,1
1995,Henry Control,216,AUG 29-30,K10,J9,PL,C1523,P,1,1,1
1995,Henry Control,216,AUG 29-30,K3,J2,PL,C1529,P,1,1,1
1995,Henry Control,216,AUG 29-30,I10,,PL,C476,P,1,1,1
1995,Henry Control,216,AUG 29-30,,A3,PL,C3035,N,1,2,1
1995,Henry Control,216,AUG 29-30,,A8,PL,C2834,P,1,1,1
1995,Henry Control,216,AUG 29-30,,A11,PL,C3038,N,1,2,1
1995,Henry Control,216,AUG 29-30,,C6,PL,C1431,P,1,1,2
1995,Henry Control,216,AUG 29-30,,E1,PL,C1533,P,1,1,2
1995,Henry Control,216,AUG 29-30,,E2,PL,C1519,P,1,1,2
1995,Henry Control,216,AUG 29-30,,E7,PL,C3039,N,1,2,2
1995,Henry Control,216,AUG 29-30,,E11,PL,C1558,P,1,1,1
1995,Henry Control,216,AUG 29-30,,E11,PL,C3040,N,1,2,1
1995,Henry Control,216,AUG 29-30,,G4,PL,C3042,N,1,2,1
1995,Henry Control,216,AUG 29-30,,I1,PL,C3043,N,1,2,2
1995,Henry Control,216,AUG 29-30,,I8,PL,C3077,N,1,2,1
1995,Henry Control,216,AUG 29-30,,I10,PL,C1512,P,1,1,2
1995,Henry Control,216,AUG 29-30,,I11,PL,C1527,P,1,1,1
1995,Henry Control,216,AUG 29-30,,K10,PL,C3078,N,1,2,2
1995,Henry Control,216,AUG 29-30,,K8,PL,C3079,N,1,2,2
1995,Henry Control,216,AUG 29-30,,K5,PL,C1522,P,1,1,1
1995,Henry Control,216,AUG 29-30,,K4,PL,C1528,P,1,1,2
1995,Henry Control,216,AUG 29-30,,K4,PL,C1496,P,1,1,2
1995,Henry Control,216,AUG 29-30,,K3,PL,C3080,N,1,2,1
1995,Henry Control,216,AUG 29-30,,K1,PL,C3081,N,1,2,1
1995,Henry Control,216,AUG 29-30,,B5,PL,C1546,N,1,2,2
1995,Henry Control,216,AUG 29-30,,D11,PL,C1547,N,1,2,2
1995,Henry Control,216,AUG 29-30,,D7,PL,C1559,P,1,1,2
1995,Henry Control,216,AUG 29-30,,D6,PL,C1517,P,1,1,2
1995,Henry Control,216,AUG 29-30,,D5,PL,C1548,N,1,2,1
1995,Henry Control,216,AUG 29-30,,D3,PL,C1407,P,1,1,2
1995,Henry Control,216,AUG 29-30,,D3,PL,C2839,P,1,1,1
1995,Henry Control,216,AUG 29-30,,D1,PL,C1435,P,1,1,2
1995,Henry Control,216,AUG 29-30,,F1,PL,C1549,N,1,2,1
1995,Henry Control,216,AUG 29-30,,F2,PL,C1518,P,1,1,1
1995,Henry Control,216,AUG 29-30,,F9,PL,C1550,N,1,2,2
1995,Henry Control,216,AUG 29-30,,H11,PL,C1564,N,1,2,2
1995,Henry Control,216,AUG 29-30,,H4,PL,C1551,P,1,1,2
1995,Henry Control,216,AUG 29-30,,J1,PL,C1565,N,1,2,1
1995,Henry Control,216,AUG 29-30,,J7,PL,C1566,N,1,2,1
1995,Henry Control,216,AUG 29-30,,J10,PL,C1525,P,1,1,2
1995,Henry Control,220,SEP 28-29,D8,C9,PL,C1476,P,1,1,1
1995,Henry Control,220,SEP 28-29,D3,D3,PL,C1407,P,1,1,2
1995,Henry Control,220,SEP 28-29,F5,,PL,C1568,N,1,2,1
1995,Henry Control,220,SEP 28-29,F6,,PL,C1569,N,1,2,2
1995,Henry Control,220,SEP 28-29,F8,,PL,C1466,P,1,1,2
1995,Henry Control,220,SEP 28-29,,F11,PL,C1547,P,1,1,2
1995,Henry Control,220,SEP 28-29,J4,K4,PL,C1496,P,1,1,2
1995,Henry Control,220,SEP 28-29,A7,A7,PL,C2834,P,1,1,1
1995,Henry Control,220,SEP 28-29,C11,,PL,C3082,N,1,2,2
1995,Henry Control,220,SEP 28-29,C9,,PL,C1475,P,1,1,1
1995,Henry Control,220,SEP 28-29,C7,,PL,C1559,P,1,1,2
1995,Henry Control,220,SEP 28-29,C5,C5,PL,C1504,P,1,1,1
1995,Henry Control,220,SEP 28-29,G11,,PL,C3069,N,1,2,2
1995,Henry Control,220,SEP 28-29,G11,,PL,C1545,P,1,1,1
1995,Henry Control,220,SEP 28-29,G9,,PL,C3058,N,1,2,2
1995,Henry Control,220,SEP 28-29,G8,,PL,C3057,N,1,2,1
1995,Henry Control,220,SEP 28-29,I7,,PL,C1445,P,1,1,1
1995,Henry Control,220,SEP 28-29,,B4,PL,C3038,N,1,2,2
1995,Henry Control,220,SEP 28-29,,B6,PL,C1546,P,1,1,2
1995,Henry Control,220,SEP 28-29,,F2,PL,C1519,P,1,1,2
1995,Henry Control,220,SEP 28-29,,H5,PL,C1482,P,1,1,2
1995,Henry Control,220,SEP 28-29,,H4,PL,C1509,P,1,1,2
1995,Henry Control,220,SEP 28-29,,J3,PL,C1562,P,1,1,1
1995,Henry Control,220,SEP 28-29,,A1,PL,C2838,P,1,1,1
1995,Henry Control,220,SEP 28-29,,E1,PL,C1518,P,1,1,1
1995,Henry Control,220,SEP 28-29,,E7,PL,C1548,P,1,1,1
1995,Henry Control,220,SEP 28-29,,I1,PL,C1468,P,1,1,2
1995,Henry Control,220,SEP 28-29,,K11,PL,C1526,P,1,1,2
1995,Henry Control,220,SEP 28-29,,K2,PL,C3081,P,1,1,1
1995,Henry Control,220,SEP 28-29,,J2,PL,C1529,P,1,1,1
1995,Henry Control,224,OCT 24-25,A1,C3,PL,C3188,N,1,2,1
1995,Henry Control,224,OCT 24-25,A10,,PL,C3193,N,1,2,2
1995,Henry Control,224,OCT 24-25,A11,,PL,C3178,N,1,2,2
1995,Henry Control,224,OCT 24-25,B7,,PL,C2834,P,1,1,1
1995,Henry Control,224,OCT 24-25,B6,,PL,C1430,P,1,1,1
